Union,date,week
25.86,2022-02-26,2208
25.82,2022-02-27,2208
25.78,2022-02-28,2209
25.72,2022-03-01,2209
25.65,2022-03-02,2209
25.56,2022-03-03,2209
25.46,2022-03-04,2209
25.42,2022-03-05,2209
25.38,2022-03-06,2209
25.34,2022-03-07,2210
25.37,2022-03-08,2210
25.34,2022-03-09,2210
25.32,2022-03-10,2210
25.35,2022-03-11,2210
25.43,2022-03-12,2210
25.51,2022-03-13,2210
25.59,2022-03-14,2211
25.65,2022-03-15,2211
25.7,2022-03-16,2211
25.73,2022-03-17,2211
25.77,2022-03-18,2211
25.79,2022-03-19,2211
25.82,2022-03-20,2211
25.85,2022-03-21,2212
25.8,2022-03-22,2212
25.79,2022-03-23,2212
25.77,2022-03-24,2212
25.76,2022-03-25,2212
25.74,2022-03-26,2212
25.71,2022-03-27,2212
25.69,2022-03-28,2213
25.63,2022-03-29,2213
25.56,2022-03-30,2213
25.49,2022-03-31,2213
25.42,2022-04-01,2213
25.32,2022-04-02,2213
25.22,2022-04-03,2213
25.12,2022-04-04,2214
25.11,2022-04-05,2214
25.11,2022-04-06,2214
25.15,2022-04-07,2214
25.23,2022-04-08,2214
25.28,2022-04-09,2214
25.33,2022-04-10,2214
25.38,2022-04-11,2215
25.43,2022-04-12,2215
25.45,2022-04-13,2215
25.48,2022-04-14,2215
25.5,2022-04-15,2215
25.52,2022-04-16,2215
25.54,2022-04-17,2215
25.57,2022-04-18,2216
25.56,2022-04-19,2216
25.59,2022-04-20,2216
25.62,2022-04-21,2216
25.64,2022-04-22,2216
25.65,2022-04-23,2216
25.67,2022-04-24,2216
25.68,2022-04-25,2217
25.68,2022-04-26,2217
25.71,2022-04-27,2217
25.72,2022-04-28,2217
25.85,2022-04-29,2217
25.96,2022-04-30,2217
26.08,2022-05-01,2217
26.2,2022-05-02,2218
26.28,2022-05-03,2218
26.34,2022-05-04,2218
26.4,2022-05-05,2218
26.45,2022-05-06,2218
26.53,2022-05-07,2218
26.6,2022-05-08,2218
26.68,2022-05-09,2219
26.75,2022-05-10,2219
26.79,2022-05-11,2219
26.87,2022-05-12,2219
26.95,2022-05-13,2219
27.02,2022-05-14,2219
27.09,2022-05-15,2219
27.17,2022-05-16,2220
27.21,2022-05-17,2220
27.3,2022-05-18,2220
27.33,2022-05-19,2220
27.41,2022-05-20,2220
27.47,2022-05-21,2220
27.53,2022-05-22,2220
27.59,2022-05-23,2221
27.58,2022-05-24,2221
27.6,2022-05-25,2221
27.61,2022-05-26,2221
27.63,2022-05-27,2221
27.67,2022-05-28,2221
27.71,2022-05-29,2221
27.75,2022-05-30,2222
27.69,2022-05-31,2222
27.63,2022-06-01,2222
27.58,2022-06-02,2222
27.54,2022-06-03,2222
27.55,2022-06-04,2222
27.55,2022-06-05,2222
27.56,2022-06-06,2223
27.57,2022-06-07,2223
27.52,2022-06-08,2223
27.47,2022-06-09,2223
27.42,2022-06-10,2223
27.38,2022-06-11,2223
27.35,2022-06-12,2223
27.31,2022-06-13,2224
27.28,2022-06-14,2224
27.22,2022-06-15,2224
27.2,2022-06-16,2224
27.18,2022-06-17,2224
27.18,2022-06-18,2224
27.17,2022-06-19,2224
27.17,2022-06-20,2225
27.02,2022-06-21,2225
26.91,2022-06-22,2225
26.85,2022-06-23,2225
26.78,2022-06-24,2225
26.74,2022-06-25,2225
26.7,2022-06-26,2225
26.67,2022-06-27,2226
26.65,2022-06-28,2226
26.67,2022-06-29,2226
26.68,2022-06-30,2226
26.68,2022-07-01,2226
26.67,2022-07-02,2226
26.68,2022-07-03,2226
26.69,2022-07-04,2227
26.67,2022-07-05,2227
26.67,2022-07-06,2227
26.64,2022-07-07,2227
26.62,2022-07-08,2227
26.56,2022-07-09,2227
26.49,2022-07-10,2227
26.42,2022-07-11,2228
26.34,2022-07-12,2228
26.33,2022-07-13,2228
26.31,2022-07-14,2228
26.3,2022-07-15,2228
26.31,2022-07-16,2228
26.31,2022-07-17,2228
26.32,2022-07-18,2229
26.33,2022-07-19,2229
26.4,2022-07-20,2229
26.45,2022-07-21,2229
26.47,2022-07-22,2229
26.46,2022-07-23,2229
26.46,2022-07-24,2229
26.45,2022-07-25,2230
26.45,2022-07-26,2230
26.47,2022-07-27,2230
26.49,2022-07-28,2230
26.5,2022-07-29,2230
26.54,2022-07-30,2230
26.58,2022-07-31,2230
26.61,2022-08-01,2231
26.63,2022-08-02,2231
26.72,2022-08-03,2231
26.76,2022-08-04,2231
26.81,2022-08-05,2231
26.84,2022-08-06,2231
26.87,2022-08-07,2231
26.9,2022-08-08,2232
26.91,2022-08-09,2232
26.92,2022-08-10,2232
26.92,2022-08-11,2232
26.96,2022-08-12,2232
27,2022-08-13,2232
27.04,2022-08-14,2232
27.07,2022-08-15,2233
27.13,2022-08-16,2233
27.14,2022-08-17,2233
27.13,2022-08-18,2233
27.12,2022-08-19,2233
27.07,2022-08-20,2233
27.02,2022-08-21,2233
26.97,2022-08-22,2234
26.93,2022-08-23,2234
26.92,2022-08-24,2234
26.91,2022-08-25,2234
26.91,2022-08-26,2234
26.86,2022-08-27,2234
26.82,2022-08-28,2234
26.77,2022-08-29,2235
26.73,2022-08-30,2235
26.69,2022-08-31,2235
26.76,2022-09-01,2235
26.82,2022-09-02,2235
26.84,2022-09-03,2235
26.85,2022-09-04,2235
26.9,2022-09-05,2236
26.95,2022-09-06,2236
27.07,2022-09-07,2236
27.2,2022-09-08,2236
27.29,2022-09-09,2236
27.4,2022-09-10,2236
27.51,2022-09-11,2236
27.62,2022-09-12,2237
27.71,2022-09-13,2237
27.79,2022-09-14,2237
27.8,2022-09-15,2237
27.81,2022-09-16,2237
27.82,2022-09-17,2237
27.82,2022-09-18,2237
27.82,2022-09-19,2238
27.78,2022-09-20,2238
27.76,2022-09-21,2238
27.74,2022-09-22,2238
27.73,2022-09-23,2238
27.7,2022-09-24,2238
27.67,2022-09-25,2238
27.64,2022-09-26,2239
27.6,2022-09-27,2239
27.59,2022-09-28,2239
27.57,2022-09-29,2239
27.57,2022-09-30,2239
27.54,2022-10-01,2239
27.51,2022-10-02,2239
27.48,2022-10-03,2240
27.45,2022-10-04,2240
27.44,2022-10-05,2240
27.41,2022-10-06,2240
27.38,2022-10-07,2240
27.36,2022-10-08,2240
27.34,2022-10-09,2240
27.33,2022-10-10,2241
27.28,2022-10-11,2241
27.32,2022-10-12,2241
27.34,2022-10-13,2241
27.27,2022-10-14,2241
27.16,2022-10-15,2241
27.06,2022-10-16,2241
26.96,2022-10-17,2242
26.82,2022-10-18,2242
26.86,2022-10-19,2242
26.9,2022-10-20,2242
26.9,2022-10-21,2242
26.89,2022-10-22,2242
26.89,2022-10-23,2242
26.88,2022-10-24,2243
26.82,2022-10-25,2243
26.8,2022-10-26,2243
26.79,2022-10-27,2243
26.77,2022-10-28,2243
26.78,2022-10-29,2243
26.79,2022-10-30,2243
26.8,2022-10-31,2244
26.88,2022-11-01,2244
26.95,2022-11-02,2244
27.03,2022-11-03,2244
27.11,2022-11-04,2244
27.2,2022-11-05,2244
27.28,2022-11-06,2244
27.36,2022-11-07,2245
27.44,2022-11-08,2245
27.58,2022-11-09,2245
27.64,2022-11-10,2245
27.69,2022-11-11,2245
27.72,2022-11-12,2245
27.76,2022-11-13,2245
27.8,2022-11-14,2246
27.84,2022-11-15,2246
27.91,2022-11-16,2246
27.98,2022-11-17,2246
28.01,2022-11-18,2246
28.04,2022-11-19,2246
28.06,2022-11-20,2246
28.09,2022-11-21,2247
28.13,2022-11-22,2247
28.13,2022-11-23,2247
28.13,2022-11-24,2247
28.09,2022-11-25,2247
28.09,2022-11-26,2247
28.1,2022-11-27,2247
28.1,2022-11-28,2248
28.11,2022-11-29,2248
28.16,2022-11-30,2248
28.14,2022-12-01,2248
28.13,2022-12-02,2248
28.12,2022-12-03,2248
28.15,2022-12-04,2248
28.19,2022-12-05,2249
28.18,2022-12-06,2249
28.22,2022-12-07,2249
28.23,2022-12-08,2249
28.25,2022-12-09,2249
28.27,2022-12-10,2249
28.29,2022-12-11,2249
28.32,2022-12-12,2250
28.3,2022-12-13,2250
28.29,2022-12-14,2250
28.28,2022-12-15,2250
28.19,2022-12-16,2250
28.16,2022-12-17,2250
28.12,2022-12-18,2250
28.08,2022-12-19,2251
28.08,2022-12-20,2251
28.07,2022-12-21,2251
27.99,2022-12-22,2251
27.95,2022-12-23,2251
27.9,2022-12-24,2251
27.85,2022-12-25,2251
27.81,2022-12-26,2252
27.76,2022-12-27,2252
27.71,2022-12-28,2252
27.67,2022-12-29,2252
27.68,2022-12-30,2252
27.7,2022-12-31,2252
27.71,2023-01-01,2352
27.73,2023-01-02,2301
27.78,2023-01-03,2301
27.79,2023-01-04,2301
27.76,2023-01-05,2301
27.73,2023-01-06,2301
27.73,2023-01-07,2301
27.73,2023-01-08,2301
27.73,2023-01-09,2302
27.7,2023-01-10,2302
27.7,2023-01-11,2302
27.71,2023-01-12,2302
27.74,2023-01-13,2302
27.79,2023-01-14,2302
27.85,2023-01-15,2302
27.9,2023-01-16,2303
27.95,2023-01-17,2303
28.03,2023-01-18,2303
27.99,2023-01-19,2303
27.95,2023-01-20,2303
27.91,2023-01-21,2303
27.86,2023-01-22,2303
27.82,2023-01-23,2304
27.76,2023-01-24,2304
27.73,2023-01-25,2304
27.7,2023-01-26,2304
27.69,2023-01-27,2304
27.64,2023-01-28,2304
27.58,2023-01-29,2304
27.52,2023-01-30,2305
27.42,2023-01-31,2305
27.44,2023-02-01,2305
27.47,2023-02-02,2305
27.51,2023-02-03,2305
27.52,2023-02-04,2305
27.54,2023-02-05,2305
27.56,2023-02-06,2306
27.57,2023-02-07,2306
27.7,2023-02-08,2306
27.82,2023-02-09,2306
27.91,2023-02-10,2306
28,2023-02-11,2306
28.09,2023-02-12,2306
28.18,2023-02-13,2307
28.28,2023-02-14,2307
28.48,2023-02-15,2307
28.66,2023-02-16,2307
28.79,2023-02-17,2307
28.91,2023-02-18,2307
29.04,2023-02-19,2307
29.16,2023-02-20,2308
29.2,2023-02-21,2308
29.24,2023-02-22,2308
29.28,2023-02-23,2308
29.32,2023-02-24,2308
29.38,2023-02-25,2308
29.43,2023-02-26,2308
29.48,2023-02-27,2309
29.45,2023-02-28,2309
29.49,2023-03-01,2309
29.47,2023-03-02,2309
29.47,2023-03-03,2309
29.45,2023-03-04,2309
29.43,2023-03-05,2309
29.41,2023-03-06,2310
29.29,2023-03-07,2310
29.25,2023-03-08,2310
29.21,2023-03-09,2310
29.16,2023-03-10,2310
29.12,2023-03-11,2310
29.08,2023-03-12,2310
29.04,2023-03-13,2311
29.03,2023-03-14,2311
29.06,2023-03-15,2311
29,2023-03-16,2311
28.94,2023-03-17,2311
28.91,2023-03-18,2311
28.89,2023-03-19,2311
28.86,2023-03-20,2312
28.79,2023-03-21,2312
28.75,2023-03-22,2312
28.71,2023-03-23,2312
28.67,2023-03-24,2312
28.66,2023-03-25,2312
28.64,2023-03-26,2312
28.62,2023-03-27,2313
28.62,2023-03-28,2313
28.64,2023-03-29,2313
28.65,2023-03-30,2313
28.62,2023-03-31,2313
28.65,2023-04-01,2313
28.67,2023-04-02,2313
28.7,2023-04-03,2314
28.67,2023-04-04,2314
28.7,2023-04-05,2314
28.69,2023-04-06,2314
28.65,2023-04-07,2314
28.6,2023-04-08,2314
28.56,2023-04-09,2314
28.52,2023-04-10,2315
28.48,2023-04-11,2315
28.54,2023-04-12,2315
28.55,2023-04-13,2315
28.57,2023-04-14,2315
28.64,2023-04-15,2315
28.7,2023-04-16,2315
28.77,2023-04-17,2316
28.89,2023-04-18,2316
28.95,2023-04-19,2316
29,2023-04-20,2316
28.98,2023-04-21,2316
29,2023-04-22,2316
29.02,2023-04-23,2316
29.04,2023-04-24,2317
29.08,2023-04-25,2317
29.08,2023-04-26,2317
29.08,2023-04-27,2317
29.09,2023-04-28,2317
29.08,2023-04-29,2317
29.08,2023-04-30,2317
29.08,2023-05-01,2318
29.08,2023-05-02,2318
29.1,2023-05-03,2318
29.09,2023-05-04,2318
29.05,2023-05-05,2318
29.05,2023-05-06,2318
29.05,2023-05-07,2318
29.05,2023-05-08,2319
29.1,2023-05-09,2319
29.08,2023-05-10,2319
29,2023-05-11,2319
28.93,2023-05-12,2319
28.89,2023-05-13,2319
28.84,2023-05-14,2319
28.8,2023-05-15,2320
28.73,2023-05-16,2320
28.69,2023-05-17,2320
28.65,2023-05-18,2320
28.61,2023-05-19,2320
28.59,2023-05-20,2320
28.57,2023-05-21,2320
28.55,2023-05-22,2321
28.51,2023-05-23,2321
28.45,2023-05-24,2321
28.39,2023-05-25,2321
28.35,2023-05-26,2321
28.28,2023-05-27,2321
28.22,2023-05-28,2321
28.16,2023-05-29,2322
28.09,2023-05-30,2322
28.08,2023-05-31,2322
28.03,2023-06-01,2322
27.98,2023-06-02,2322
27.96,2023-06-03,2322
27.94,2023-06-04,2322
27.93,2023-06-05,2323
27.83,2023-06-06,2323
27.8,2023-06-07,2323
27.75,2023-06-08,2323
27.71,2023-06-09,2323
27.69,2023-06-10,2323
27.67,2023-06-11,2323
27.65,2023-06-12,2324
27.59,2023-06-13,2324
27.55,2023-06-14,2324
27.51,2023-06-15,2324
27.46,2023-06-16,2324
27.42,2023-06-17,2324
27.38,2023-06-18,2324
27.34,2023-06-19,2325
27.36,2023-06-20,2325
27.39,2023-06-21,2325
27.38,2023-06-22,2325
27.25,2023-06-23,2325
27.17,2023-06-24,2325
27.09,2023-06-25,2325
27.01,2023-06-26,2326
26.95,2023-06-27,2326
26.93,2023-06-28,2326
26.92,2023-06-29,2326
26.86,2023-06-30,2326
26.84,2023-07-01,2326
26.81,2023-07-02,2326
26.79,2023-07-03,2327
26.8,2023-07-04,2327
26.79,2023-07-05,2327
26.77,2023-07-06,2327
26.74,2023-07-07,2327
26.7,2023-07-08,2327
26.66,2023-07-09,2327
26.63,2023-07-10,2328
26.64,2023-07-11,2328
26.65,2023-07-12,2328
26.66,2023-07-13,2328
26.66,2023-07-14,2328
26.64,2023-07-15,2328
26.62,2023-07-16,2328
26.61,2023-07-17,2329
